id	text	metadata	region_main_id	region_main	region_sub_id	region_sub	date_str	date_min	date_max	date_circa
278437	αυρ. ευφρασιος κατεσκευασα την καμαραν εμαυτω και τη συνβιω και τυς γονευσιν και τοις τεκνοις μετα δε ταυτα ει τις τολμησει σκυλαι δωσι τυς κληρονομυς μυριαδα και τω ταμειω μυριαδα ε.	Bith. — Nikaia (Iznik): Üzümlü(Bedi)/Gölpazari — 3rd c. AD	1702	Asia Minor	1666	Bithynia	 3rd c. AD	201.0	300.0	0.0
295959	ακυλου χηττινα.	Pannonia — Prov. unkn. — 2nd/3rd c. AD — Monuments épigr. du Mus. Nat. Hongrois (1873) 396 — SEG 29.1061 — Antike Gemmen in Ungar. Nationalmuseum (2000) 77, 241	1644	Upper Danube	1574	Raetia, Noricum, and Pannonia 	 2nd/3rd c. AD 	101.0	300.0	0.0
267517	ενθαδε κατακιτε η δουλη του θεου πλατουνις η παντων φιλη.	Gal., N. — Pessinous (Ballihisar) — 350-400 AD or later — Mnemosyne 34.1981.117,7 — SEG 31.1095	1702	Asia Minor	1663	Galatia	 350-400 AD or later 	350.0	400.0	1.0
325056	επι αριστομαχου. θεσμοφοριου.	Kypros [Rhodos] — Nea Paphos (Kato Pafos) — House of Dionysos — ca. 160-ca. 153 BC (period IVa)	1680	Cyprus ([IG XV])	1681	unspecified subregion	 ca. 160-ca. 153 BC (period IVa)	-153.0	-153.0	1.0
201692	προσμορον αξαμενα του θανεειν [με νεον].	Crete, Ctr. — Lyttos — 3rd c. AD — IC I xviii 177, ll. 4-5 — Symbolae Osloenses Suppl. 13 (1950) 66-67 (A. Wilhelm)	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	474	Crete 	 3rd c. AD 	201.0	300.0	0.0
309594	ο υ ρ α ν ο π ολιτων.	Thrace [Ouranopolis, Mak.] — Maroneia — early 3rd c. BC — AEMTh 10 A (1996) 348, 1	1697	Thrace and the Lower Danube (IG X)	1687	Thrace and Moesia Inferior 	 early 3rd c. BC 	-300.0	-251.0	0.0
268624	μηνοφ ιλου.	Aeol. — Myrina (Birki & Öteki Tepe) — early 1st-ca. 65/70 AD — Kassab, Statuettes 50.4 — SEG 38.1248 cf.	1702	Asia Minor	1012	Aeolis	 early 1st-ca. 65/70 AD 	65.0	70.0	0.0
317972	[ο]ρος θηκαιων απολλωφανου και βαχχιδος.	Kos Isl. — Kos — Platani — 1st c. BC — Maiuri, NSER 502	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 1st c. BC 	-100.0	-1.0	0.0
170945	μααρκος ουενοληιος μααρκου υιος.	Thrace — Byzantion (Istanbul) — ca. 100 BC — Fıratlı-Robert (1964) 128 — SEG 24.807	1697	Thrace and the Lower Danube (IG X)	1687	Thrace and Moesia Inferior 	 ca. 100 BC 	-100.0	-100.0	1.0
185264	[απολλ]ωνι.	N. Black Sea — Nymphaion (Geroevskoe-Elʹtigen) — 5th c. BC	1683	North Shore of the Black Sea	1684	unspecified subregion	 5th c. BC	-500.0	-401.0	0.0
338991	[τηι πολει ημων απεδειξεν] ευσχημονα και ευτα[ξιαν και την αναστροφην ε]ποιησατο αξιαν εκατε[ρων].	N. Black Sea — Olbia — 2nd c. BC — I.Olbia 27, ll. 5-6 — ArchPap 31 (1985) p. 27, 9 (E.V. Novikov)	1683	North Shore of the Black Sea	1684	unspecified subregion	 ArchPap 31 (1985) p. 27, 9 (E.V. Novikov)	31.0	31.0	0.0
351927	τιβεριον ιουλιο[ν κορνηλια απ]πιανον 0[αρκελλον συγ]κλητικον υιον ι[ουλιου ----]λιου συγκλητικο[υ] πλατυσημου λεγεωνος κυ[ρηναικης ταμιου] αγορανομου στρ[ατηγου ρω]μαιων πρεσβευτου [και αντιστρατηγου α]φρικης κυπρου [μακεδονιας αν]θυπατου μακεδονια[ς και ιου]νιας μαρκελλ[ας συγκλη]τικη[ς] εκγονον [ιουλι]ο[υ ----]ιλ-- συγκλητ[ικο]υ [ταμιου α]χαι[ας] αγοραν[ομου στρατηγου ρω]μαιων [πρεσβευτου και αντισ]τ[ρατηγου] αχαι[ας --------] ουν[----------] νης[----------] -αν[----------] -υ-ο[---------] [-----------] [--]νο[------].	Ionia — Miletos — Antonine period	1702	Asia Minor	1688	Ionia	 Antonine period	96.0	192.0	0.0
151753	θεος τυχη αγαθ[η ουνη] αντιδοτος 0[---- της].	Makedonia (Chalkidike) — Olynthos — bef. 348 BC — TAPA 69 (1938) 50, 4, ll. 1-2 — Chiron 17 (1987) 145, n. 5 (Hennig) — SEG 37.572	1692	Northern Greece (IG X)	1485	Macedonia 	 bef. 348 BC 	-348.0	-348.0	0.0
319787	βαριβα μαρωνας εζη ετων.	Pal. — Bashan, Jaba — 2nd/3rd c. AD — SBFLA 26 (1976) 188, 10	1693	Greater Syria and the East	1657	Palaestina	 2nd/3rd c. AD 	101.0	300.0	0.0
263759	ετους δειου νουμηνια. μενανδρος αρχετειμου μητρι τασηνη ευχην φυλακτηριν λαβων.	Lyd., N.E. — Kollyda (İncesu-Gölde) — 96/7 AD	1702	Asia Minor	1654	Lydia	 96/7 AD	96.0	97.0	0.0
148202	νικοπολις η απελευθερωθεισα υπο αντιπατρου εδωκεν τη πολει κβ ταμια μουσαιω νεικανορος στρατηγουντος οππιου γραικηιου μηνος ιπποδρομιο[υ].	Hestiaiotis — Aiginion (Kalambaka) — ca. 131/132 AD — cf. Corrigenda p. XIII	1698	Central Greece (IG VII-IX)	899	Thessaly (IG IX,2) 	 cf. Corrigenda p. XIII	131.0	132.0	1.0
80354	κλεανδρος.	Euboia — Styra — 5th c. BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1653	Euboia (IG XII,9) 	 5th c. BC	-500.0	-401.0	0.0
243489	αυρηλιος σεπτιμιος ευτυχ[ου] υιος ειρηναιος κολων λαο[δι]κευς μητροπολειτης κα[ι] αλλων πολεων πολειτης μ[ο]νος εγω εκ της εαυτου πατριδ[ος] απο πασης κρισεως αγωνισαμενος και νεικησας τους υποτεταγμενους αγωνας εν αυγουστη καισαρεια σεουηρειον οικουμενικον πυθικον πυγμην αυγουστου ακτια εν νεικοπολει της περιοδου παιδων πυγμην εν καισαρεια ισακτιον παιδων πυγμην εν τυρω ηρακλεια κομμοδεια παιδων πυγμην εν ταρσω ισολυμπιον οικουμενικον κομμοδειον αγενειων πυγμην εν λαοδικεια τη πατριδι μου πυθιαδι πρωτη αχθειση οικουμενικον αντωνεινιανον ανδρων πυγμην και ηγωνισαμην επι τον στεφανον ανδρων πυγμην της αρχαιας περιοδου σεβασμια νεμια τη προ τριων καλανδων ιανουαριων επι της πενταετηριδος μεσσαλα και σαβ[ε]ινω υπατοις. ταλαντιαιοι ασκαλωνα σκυθοπολ[ιν] σειδονα τρις τριπολιν δις λευκαδα πυγμην δρομον [ιε]ρανπολιν τρις πυγμην παλην πανκρατιον βεροιαν δις ζευγμα δις απαμειαν τρις χαλκιδα πυγμην δρομον σαλαμεινα τρις κιτιν πυγμην πανκρατιον μαζακα εικονιν πυγμην δρομον αντιοχειαν πατρας πυγμην δρομον ταραντον πυγμην αιγαιας αδανα μαμψαστον ετους μηνος ξανδικου υπατων ουετιου γρατου και ουε[ιτι]λιου σελευκου.	Syr., Laodik. — Laodicea — 214 AD — w/ Add. IGLSyr V p.316 — Moretti, IAG 85	1693	Greater Syria and the East	1676	Syria and Phoenicia	 214 AD 	214.0	214.0	0.0
318499	ανπελιν χρησστη και [αλυπε] [χαιρε].	Kos Isl. — Kos — Rom. Imp. period — RPh (1974) 232, n. 324 (name)	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 Rom. Imp. period 	-27.0	284.0	0.0
290809	-- ενη [χαι]ρε.	Att. — Athens — 1st c. BC/1st c. AD	1701	Attica (IG I-III)	1700	Attica	 1st c. BC/1st c. AD	-100.0	199.0	0.0
194369	διος ναου.	Epeiros — Dodona — ca. 200 BC — Ergon (1985) 33	1692	Northern Greece (IG X)	1463	Epeiros, Illyria, and Dalmatia 	 ca. 200 BC 	-200.0	-200.0	1.0
320106	ανεπαη ο μακαριος ουαλεντινος πετρου εν μηνι ξανθικου κατα αραβους κατα δε γαζαιους του ετους ινδικτιωνος.	Pal. — Beersheba, Area of — 545 AD — RB 29 (1920) 120, 10 — Graeco-Arabica 3 (1984) 179, 3	1693	Greater Syria and the East	1657	Palaestina	 545 AD 	545.0	545.0	0.0
183615	χρηστη γυνη αντισθενου χαιρε.	N. Black Sea — Myrmekion — ca. 50-100 AD	1683	North Shore of the Black Sea	1684	unspecified subregion	 ca. 50-100 AD	50.0	100.0	1.0
265328	[μιλια] ν.	Pont. — Neokaisareia: Aşagi Barakli — 335-337 AD — MUSJ 3 (1908) 441,2	1702	Asia Minor	1377	Pontus and Paphlagonia	 335-337 AD 	335.0	337.0	0.0
330315	λυτον [- -].	Sikelia — Gela — mid-5th c. BC — Misc. E. Manni 5 (1979/80) 1807, 48	1696	Sicily, Italy, and the West (IG XIV)	1686	Sicily, Sardinia, and neighboring Islands	 mid-5th c. BC 	-475.0	-426.0	0.0
237308	---- φοξιου [--] ασημος [τ]ιμημα [--].	Att. — Athens: Kerameikos — non-stoich. — ca. 260-240 BC	1701	Attica (IG I-III)	1700	Attica	 ca. 260-240 BC	-260.0	-240.0	1.0
324360	ετους μεσορη αρ[σι]νοα γ---ονι α ετων μ.	Cyrenaica — Teucheira--Arsinoe (Tocra) — 1st c. BC/1st c. AD — J.M. Reynolds, no. 2 (unpub.)	1695	Egypt, Nubia and Cyrenaïca	1633	Cyrenaïca	 1st c. BC/1st c. AD 	-100.0	199.0	0.0
269512	ωλεο καλλιστηι πατριδος αγλαιηι. και γαρ αναυδοι στηλαι τοιουτοις πεν [θεσι τηκομεθα]. [ης συ πατηρ γεγο]να[ς].	Phryg. — Synnada (Şuhut) — 1st-2nd c. AD — Wilhelm, GE 62,82 — SEG 30.1493	1702	Asia Minor	1679	Phrygia	 1st-2nd c. AD 	1.0	200.0	0.0
187473	σατυρινος αντιπατρου μιλησιος απολλωνι.	Kalymna — Sanct. of Apollo — 3rd c. BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 3rd c. BC	-300.0	-201.0	0.0
199895	[------------] [--]αιμεκ-[------] [--] μη εκς ε[νοι τιτο --] [--]πονδια[------] [--]ατ-νυ[------] [--]υτ---[------] [--]μ[--------] [------------].	Crete, W. — Eleutherna — boustr. — 6th/5th c. BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	474	Crete 	 6th/5th c. BC	-600.0	-401.0	0.0
228228	[--]εις. [ο]ρσης.	Nub. — Kertassi — 3rd c. AD — SB 1.5096	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 3rd c. AD 	201.0	300.0	0.0
201862	[πολυτιμος] [κλητωνυ]μω [χ]αι[ρε]. [------]τας μυρι επαγ[---] τ ες κρισιν -α---ρωμα [----]ος αριστ αιχμα[---] ανδρασι γα[---]α-αις [προ]στας ατρεστωι συ[ν λ]ηματι θουρον ες αλκαν αντιπαλων στερ[ξ]ας αματ ελευθεριας [------]-υ[-] υπερ πατρ[α]ς επιδους ε[---] αμιλλαις [---]δοριθρασεω[ν] κουρε γεγως πατερων [μναμα δε] σειο πατ[ηρ κ]λητωνυμος α[υθι] και αστοι [στασαν] επει λατ[ω πα]τριδ επαγλ[α]ισας [οστεα σου] και σ[ωμα] κατα χθον[ο]ς ε[ν]τι θανοντος [κοσμος δε ψυχας ε]σσεται αεν[α]ος.	Crete, Ctr. — Lato — ca. 100 BC — IC I xvi 48 — KretChr 26 (1986) 89-98 (H. van Effenterre) — SEG 37.751	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	474	Crete 	 ca. 100 BC 	-100.0	-100.0	1.0
242797	ετους -- μηνος απελλαιου ---. [αυτοκρα]τωρ καισαρ θεου ιουλιου υιος αυτοκρατωρ το τεταρτον υπ[ατος] [το δευτ]ερον και το τριτον αποδεδειγμενος ρωσεων της ιερας και ασυλου και [αυτονομ]ου αρχουσι βουληι δημωι χαιρειν και αυτος δε μετα του στρατευματος [υγιαινον τ]α υπογεγραμμενα εξεληφθη εκ στηλης εκ του εν ρωμηι καπετωλιου [απερ αξιω] καταχωρισαι εις τα παρ υμιν δημοσια γραμματα πεμψατε δε και αντιγραφον [αυτων εις] ταρσεων την βουλην και τον δημον αντιωχεων την βουλην και τον δημον [σελευκεω]ν την βουλην και τον δημον οπως καταχωρισωσιν. ερρωσθε. [καισαρ α]υτοκρατωρ τριων ανδρων επι της καταστασεως των δημοσιων πραγμα[των κατα ν]ομον μουνατιον και αιμιλιον πολειτειαν και ανεισφοριαν παντων των [υπαρχοντ]ων εδωκαν εις τουτους τους λογους. [επει σελευ]κος θεοδοτου ρωσευς συνεστρατευσατο ημειν εν τοις κατα την --------οις οντων αυτοκρατορων ημων πολλα και μεγαλα περι ημων εκακοπα[θησεν εκιν]δυνευσεν τε ουδενος φεισαμενος των προς υπομονην δεινων [και πασαν] προαιρεσιν πιστιν τε παρεσχετο τοις δημοσιοις πραγμασιν τους τε [ιδιους καιρ]ους τηι ημετεραι σωτη[ριαι] συνεζευξεν πασαν τε βλαβην περι των [δημοσιων πρα]γματων του δημ[ου τ]ο[υ ρωμ]αιων υπεμεινε παρουσιν και απουσιν [ημειν χρη]στος εγενετο. [αυτωι και γ]ονευσι τεκνοις εκγονοις τε αυτου γυναικι τε τουτου ητις με[τ αυτου] εστ[αι ----------------] πολειτειαν και ανεισφοριαν των υπαρχον[των διδ]ομεν ουτω[ς ως οιτινες τω]ι αριστωι νομωι αριστωι δε δικαιωι πολειται [ανεισφο]ροι [εισιν και στρατειας λει]του[ργια]ς τε δημοσιας απασης παρε[σις εστω]. [αυτος ο επ]ανω γεγρ[αμμενος και γονεις τεκ]ν[α] εκγ[ο]νο[ι τε] αυτου φυλης κορνηλιας εστωι [και ψηφ]ος τε ε[ν]τ[α]υθα [φερεσθω και ---] εστωι και εαν αποντες τει[μασθαι θ]ελωσιν --α------ιας ιταλιας ειναι θελωσιν ------οστειμο-------. [καθοσον] ο προγεγρ[α]μ[μενος και γυνη και γονεις τ]εκνα ε[κγονοι] τε αυτου προ του πολειτης [ρωμαιο]ς ανεισφορος ε[ιν]αι ----------- και πολει[της ρω]μαιος ανεισφορος γεγονως [κατα το] δικαιον εαν χ[ρη]σθ[αι θεληι ------------ τας] ιερωσ[υνας ------]ις τειμια φιλανθρωπα ----- τα τε υ[παρχοντα εχειν καρπιζεσθαι καθαπερ τις τωι αριστωι νο]μωι αριστωι τε δικαιωι εχει [καρπιζεται]. -----του -----------------------------------α-ο- ουτε χειριστην εισφ[ορων δη]μοσιω[νην τε] ιτ---------- αυτ---- [υπ]οδοχης ενεκεν ουτε [παρα]χειμα[σιας ------]. [ασιαν] και ευρωπην -------λις------ αυτω[ι] η αυτος [---- τ]εκνα γυναικα [αυ]του σ----------- μετα ταυ[τα ---]ησηται εως ο λε--------------ο-- πασης --- εστωι -----ν επιγαμιαν ο----------------οεωνιον -----ιη χρημα -----------------πωνικων -----ωνηεις-------------------αι εκπραττεσθαι -----νατε ουτε ----------------- νομωι ατειλιωι [και νομωι] ιουλι[ωι ---------]οις [α]ρεσκει ταυτα παντα -----παε-------------α--ο--ω επι επαρχειαι λ--- -----νουμενες-----ελος-----ονε--εροικ--χιουτε ----ας ουτε [--- ρωμαιων λαμβ[αν]ειν θελου[σιν ------] τεγραρ- [--- λαμ]βανεσθαι -------------------- αυτω[ι] εις πολιν η χωραν ασιας και ευρωπης επαρχει[ων -- δη]μοσιωνην ου μ[---------------------- ε]ισαγει η εξαγηι της ιδιας χρει[ας] εν[ε]κεν [εκ πολ]εως η εκ χω[ρας ------] εξαγηι εκ τε των ιδιων των θρεμματων τε [της ιδια]ς χρ[ει]ας [ε]νεκε[ν ---------------] τουτων των πραγματων τελος ουτε πολιτειαν ου[τε δημοσι]ωνην παρ αυτ[ου εισπραττειν]. [εαν τις α]υτων κατηγορειν θελ[ηι εγκλημα τε εισ]αγειν κριτηριον τε κατ αυτων λαμβα[νειν κρι]σιν τε συνιστασ[θαι --------------------]ειν επι τουτων των πραγματων παντων [εαν τε ε]ν οικωι τοις ιδιοις [νομοις εαν τε εν πολεσιν] ελευθεραις εαν τε προς αρχοντας η αν[ταρχοντα]ς ημετερους [-------------------- κρι]νεσθαι θελωσιν αυτων την αιρεσιν ειναι ----- μητε τις αλλω[ς η εν τ]ουτ[οις γεγραμμενον εστι ποιησ]ηι περι τε αυτων κρινηι προσανε[ν]εγ[κας γνω]μην τε ειπηι [εαν δε κριτηριον τι περι αυτων υπ]εναντιως τουτοι[ς γει]νηται τουτο κυριον [μη εινα]ι. [εαν δε τ]ις τουτου [τ]ου προγεγραμμενου γ[ονε]ω[ν γυναικος τ]εκνων εκγονων τε αυτων ονομα δεξασθαι [θελησηι προ[κ]ριμα τε κεφαλης ποιησ[ασθαι -----------------]ειν π[ρ]εσβευτας τε προς την [συ]νκλητον [την ημετε]ραν [προς] τε αρχοντας αντα[ρχοντας τε τους ημετε]ρους παραγεινεσθ[αι πρ]εσβευτας τε πεμ[πειν περι] των ιδιων πραγματω[ν τοις προγεγραμμενοις εξ]ουσιαν ειναι [αρε]σκει. ητις αν πολει[τεια οστις] τε αρχων οσα τ[ε κατα ταυτα δει μη ποιησηι η υπεναντιον] τουτοις ποιησηι η εκ προαγωγης γνωι [η ----]οιηι η ενεχυρασηι δολωι τε πο[ν]η[ρ]ω[ι κωλυση]ι ωι ελασσον ουτοι οι προγεγραμμενοι τοις [φιλανθρω]ποις [τ]οις δεδογμενοις [χρησθαι δυνη]σονται τωι δημωι τωι ρωμαιων νομων ση[στερτιω]ν δεκαμυριαδας δουναι κατ[αδικοι εσ]τωσαν τουτου τε του χρηματος τωι [θελοντι αι[τημ]α εκπραξις τε εστω[ι εαν τε] εν τηι επαρχειαι παρα αρχουσιν ανταρχ[ουσιν τε ημε]τεροις εαν τε εν ρωμηι [πρ]οσα[ιτ]ειν ε[κ]πρασσειν τε θεληι περι δε τουτων των [χρηματω]ν εγγυας ικανω[ς δι]δομενωι [δικαζε]σθαι αρεσκει. ταυτα τα προγεγραμμε[να οπως ουτ]ως γεινηται αρχ[οντες ανταρχοντε]ς τε ημετεροι οιτινες αν εκει επι της δι[κης κατα]στωσιν επικρειν[ετ]ω[σ]αν φροντιζετωσαν τε. [ετους ---] μηνος δυστρου αυτοκρατωρ καισαρ θεου υιος αυτοκρατωρ το εκτον υπατος [το τρι]τον αποδεδειγμενος το τεταρτον ρωσεων της ιερας και ασυλου και αυτονομου [αρχουσι] βουληι δημωι χαιρειν ει ερρωσθε καλως αν εχοι και αυτος δε μετα του στρατευ[ματος υγι]αινον οι πεμφθεντες πρεσβευται υφ ημων σελευκος ναυαρχος εμος ηρας καλλι[-----]ερως συμμαχος ανδρες αγαθοι παρα δημου αγαθου φιλου συμμαχου τε ημετερου [αποδημησ]αντες εις εφεσον προς με διελεχθησαν περι ων ειχον τας εντολας εγω ουν τους [ανδρας απ]εδεξαμην ευρων φιλοπατριδας και αγαθους και τας τιμας και τον στεφανον δεδεγμαι [πειρασομ]αι τε επι τους τοπους ελθων αγαθου τινος υμειν γεινεσθαι παραιτιος και συντηρησαι [τα φιλανθ]ρωπα τηι πολει και ταυτα ηδειον δια σελευκον τον ναυαρχον μου ποιησω συνεστρατευμε[νον μοι π]αντα τον του πολεμου χρονον και δια παντος ηριστευκοτα και πασαν αποδειξιν ευνοιας [τε και πισ]τεως παρεσχημενον ος ουδενα καιρον παρελελοιπεν εντυγχανων υπερ υμων και πα[σαν εισφ]ερομενος σπουδην και προθυμιαν υπερ των υμειν συμφεροντων. ερρωσθε. [ετους -- μ]ηνος απελλαιου αυτοκρατωρ καισαρ θεου υιος αυτοκρατωρ το εκτον υπατος το τεταρ[τον ρωσε]ων της ιερας και ασυλου και αυτονομου αρχουσι βουληι δημωι χαιρειν ει ερρωσθε καλως αν εχοι και] αυτος δε μετα του στρατευματος υγιαινον. σελευκος ο και υμετερος πολει[της και εμ]ος ναυαρχος εμ πασι τοις πολεμοις συνεστρατευσαμενος μοι και π[ολλ]ας απο[δειξεις κ]αι της ευνοιας και της πιστεως και της ανδρειας δεδωκως ως καθηκο[ν η]ν τους [συνστρατευ]σαμενους ημειν και κατα πολεμον αριστευσαντας κεκοσμηται φιλανθρωποις [και ανεισ]οριαι και πολειτειαι τουτον ουν υμειν συνιστημι οι γαρ τοιουτοι ανδρες και την προς τας [πατριδας] ευνοιαν προθυμοτεραν ποιουσιν ως ουν εμου παντα δυνατα ποιησοντος υμειν ηδειον δια σελ]ευκον θαρρουντες περι ων αν βουλησθε προς με αποστελλετε. ερρωσθε.	Syr., Amanus W. — Rhosos — 42-30 BC — w/ Add. p. 684 — Sherk, RDGE 58	1693	Greater Syria and the East	1676	Syria and Phoenicia	 w/ Add. p. 684 	-42.0	-30.0	0.0
